"model","model_year","product_type","sales_transaction_date","total_daily_sales","cumulative_sales","model_and_year"
"Lemon","2013","scooter","2018-06-28 16:06:35","499.99","2749195.0150001645","Lemon 2013"
"Lemon","2013","scooter","2018-06-28 16:41:31","399.992","2749595.0070001646","Lemon 2013"
"Lemon","2013","scooter","2018-06-28 21:28:05","499.99","2750094.997000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-28 23:05:56","499.99","2750594.987000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 00:05:32","449.99100000000004","2751044.978000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 08:52:52","449.99100000000004","2751494.969000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 12:27:20","449.99100000000004","2751944.960000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 12:37:40","499.99","2752444.950000165","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 13:18:28","499.99","2752944.9400001653","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 16:23:30","499.99","2753444.9300001655","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 18:22:42","399.992","2753844.9220001656","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 23:34:58","449.99100000000004","2754294.9130001655","Lemon 2013"
"Lemon","2013","scooter","2018-06-29 23:48:20","499.99","2754794.9030001657","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 06:04:22","499.99","2755294.893000166","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 07:09:20","499.99","2755794.883000166","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 14:46:17","499.99","2756294.8730001664","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 18:43:48","399.992","2756694.8650001665","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 20:34:18","449.99100000000004","2757144.8560001664","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 20:58:34","499.99","2757644.8460001666","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 23:02:59","449.99100000000004","2758094.8370001665","Lemon 2013"
"Lemon","2013","scooter","2018-06-30 23:22:30","449.99100000000004","2758544.8280001665","Lemon 2013"
"Lemon","2013","scooter","2018-07-01 10:55:12","499.99","2759044.8180001667","Lemon 2013"
"Lemon","2013","scooter","2018-07-01 11:23:18","499.99","2759544.808000167","Lemon 2013"
"Lemon","2013","scooter","2018-07-01 23:33:47","499.99","2760044.798000167","Lemon 2013"
"Lemon","2013","scooter","2018-07-02 01:35:04","499.99","2760544.7880001673","Lemon 2013"
"Lemon","2013","scooter","2018-07-02 02:04:48","499.99","2761044.7780001676","Lemon 2013"
"Lemon","2013","scooter","2018-07-02 03:21:31","399.992","2761444.7700001677","Lemon 2013"
"Lemon","2013","scooter","2018-07-02 12:49:37","499.99","2761944.760000168","Lemon 2013"
"Lemon","2013","scooter","2018-07-02 17:54:36","499.99","2762444.750000168","Lemon 2013"
"Lemon","2013","scooter","2018-07-03 00:40:49","499.99","2762944.7400001683","Lemon 2013"
"Lemon","2013","scooter","2018-07-03 03:10:00","449.99100000000004","2763394.7310001682","Lemon 2013"
"Lemon","2013","scooter","2018-07-03 13:28:43","499.99","2763894.7210001685","Lemon 2013"
"Lemon","2013","scooter","2018-07-03 21:59:37","499.99","2764394.7110001687","Lemon 2013"
"Lemon","2013","scooter","2018-07-04 21:19:18","499.99","2764894.701000169","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 00:42:57","449.99100000000004","2765344.692000169","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 10:52:13","449.99100000000004","2765794.6830001688","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 12:34:45","499.99","2766294.673000169","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 14:37:44","399.992","2766694.665000169","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 14:51:51","499.99","2767194.6550001693","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 18:36:49","499.99","2767694.6450001695","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 21:48:24","499.99","2768194.6350001697","Lemon 2013"
"Lemon","2013","scooter","2018-07-05 22:52:00","499.99","2768694.62500017","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 01:41:20","499.99","2769194.61500017","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 04:02:14","499.99","2769694.6050001704","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 05:16:35","499.99","2770194.5950001706","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 13:54:36","499.99","2770694.585000171","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 17:14:31","499.99","2771194.575000171","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 19:10:28","499.99","2771694.5650001713","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 19:59:40","449.99100000000004","2772144.556000171","Lemon 2013"
"Lemon","2013","scooter","2018-07-06 21:57:57","499.99","2772644.5460001715","Lemon 2013"
"Lemon","2013","scooter","2018-07-07 03:53:12","449.99100000000004","2773094.5370001714","Lemon 2013"
"Lemon","2013","scooter","2018-07-07 09:17:36","449.99100000000004","2773544.5280001713","Lemon 2013"
"Lemon","2013","scooter","2018-07-07 14:33:50","499.99","2774044.5180001715","Lemon 2013"
"Lemon","2013","scooter","2018-07-07 15:35:45","499.99","2774544.5080001717","Lemon 2013"
"Lemon","2013","scooter","2018-07-07 18:50:45","499.99","2775044.498000172","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 00:51:01","499.99","2775544.488000172","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 04:17:23","499.99","2776044.4780001724","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 06:26:28","499.99","2776544.4680001726","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 12:06:59","499.99","2777044.458000173","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 18:53:32","499.99","2777544.448000173","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 19:44:53","499.99","2778044.4380001733","Lemon 2013"
"Lemon","2013","scooter","2018-07-08 19:45:52","499.99","2778544.4280001735","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 02:38:04","399.992","2778944.4200001736","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 03:34:29","499.99","2779444.410000174","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 04:44:23","499.99","2779944.400000174","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 07:13:54","499.99","2780444.3900001743","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 07:19:33","499.99","2780944.3800001745","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 08:29:42","399.992","2781344.3720001746","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 09:45:37","499.99","2781844.362000175","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 17:50:01","499.99","2782344.352000175","Lemon 2013"
"Lemon","2013","scooter","2018-07-09 22:53:51","399.992","2782744.344000175","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 00:54:31","499.99","2783244.3340001754","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 02:23:32","499.99","2783744.3240001756","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 02:38:06","499.99","2784244.314000176","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 04:36:33","499.99","2784744.304000176","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 08:33:03","399.992","2785144.296000176","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 16:31:57","399.992","2785544.288000176","Lemon 2013"
"Lemon","2013","scooter","2018-07-10 18:04:02","449.99100000000004","2785994.279000176","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 03:43:31","499.99","2786494.2690001763","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 06:04:27","499.99","2786994.2590001766","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 06:56:09","399.992","2787394.2510001766","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 11:43:47","499.99","2787894.241000177","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 19:36:04","499.99","2788394.231000177","Lemon 2013"
"Lemon","2013","scooter","2018-07-11 22:43:45","499.99","2788894.2210001773","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 03:13:02","499.99","2789394.2110001775","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 03:23:42","499.99","2789894.2010001778","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 06:42:42","499.99","2790394.191000178","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 09:43:21","499.99","2790894.181000178","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 15:33:21","399.992","2791294.1730001783","Lemon 2013"
"Lemon","2013","scooter","2018-07-12 20:26:26","449.99100000000004","2791744.164000178","Lemon 2013"
"Lemon","2013","scooter","2018-07-13 03:05:58","499.99","2792244.1540001784","Lemon 2013"
"Lemon","2013","scooter","2018-07-13 17:10:50","499.99","2792744.1440001787","Lemon 2013"
"Lemon","2013","scooter","2018-07-13 23:13:18","499.99","2793244.134000179","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 01:59:12","499.99","2793744.124000179","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 08:35:04","499.99","2794244.1140001793","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 09:28:27","499.99","2794744.1040001796","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 12:10:50","449.99100000000004","2795194.0950001795","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 13:27:55","499.99","2795694.0850001797","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 13:30:21","499.99","2796194.07500018","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 15:06:45","399.992","2796594.06700018","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 21:05:48","399.992","2796994.05900018","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 23:27:39","499.99","2797494.0490001803","Lemon 2013"
"Lemon","2013","scooter","2018-07-14 23:48:20","499.99","2797994.0390001805","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 01:03:13","399.992","2798394.0310001806","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 01:19:10","399.992","2798794.0230001807","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 12:34:46","499.99","2799294.013000181","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 18:34:46","399.992","2799694.005000181","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 19:13:35","499.99","2800193.9950001813","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 22:38:44","399.992","2800593.9870001813","Lemon 2013"
"Lemon","2013","scooter","2018-07-15 23:04:27","449.99100000000004","2801043.9780001813","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 01:10:17","499.99","2801543.9680001815","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 02:26:38","499.99","2802043.9580001817","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 02:37:11","449.99100000000004","2802493.9490001816","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 08:42:22","399.992","2802893.9410001817","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 10:46:45","499.99","2803393.931000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 12:35:20","449.99100000000004","2803843.922000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 13:49:08","499.99","2804343.912000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-16 22:30:03","449.99100000000004","2804793.903000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 01:01:09","399.992","2805193.895000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 08:37:01","399.992","2805593.887000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 17:00:00","449.99100000000004","2806043.878000182","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 17:20:51","499.99","2806543.8680001823","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 18:50:33","499.99","2807043.8580001825","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 19:38:55","499.99","2807543.848000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-17 21:05:53","499.99","2808043.838000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-19 06:40:27","499.99","2808543.828000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-19 08:12:49","449.99100000000004","2808993.819000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-19 08:29:35","449.99100000000004","2809443.810000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-19 09:14:01","449.99100000000004","2809893.801000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-19 10:55:16","449.99100000000004","2810343.792000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 03:02:33","399.992","2810743.784000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 06:21:55","399.992","2811143.776000183","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 07:01:40","499.99","2811643.7660001833","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 18:30:06","499.99","2812143.7560001835","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 22:18:55","499.99","2812643.7460001837","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 22:50:57","449.99100000000004","2813093.7370001837","Lemon 2013"
"Lemon","2013","scooter","2018-07-20 23:23:43","499.99","2813593.727000184","Lemon 2013"
"Lemon","2013","scooter","2018-07-21 01:57:04","499.99","2814093.717000184","Lemon 2013"
"Lemon","2013","scooter","2018-07-21 11:23:46","499.99","2814593.7070001843","Lemon 2013"
"Lemon","2013","scooter","2018-07-21 12:58:58","449.99100000000004","2815043.6980001843","Lemon 2013"
"Lemon","2013","scooter","2018-07-21 18:37:09","499.99","2815543.6880001845","Lemon 2013"
"Lemon","2013","scooter","2018-07-21 21:45:04","499.99","2816043.6780001847","Lemon 2013"
"Lemon","2013","scooter","2018-07-22 05:29:10","499.99","2816543.668000185","Lemon 2013"
"Lemon","2013","scooter","2018-07-22 07:54:04","399.992","2816943.660000185","Lemon 2013"
"Lemon","2013","scooter","2018-07-22 19:47:23","499.99","2817443.6500001852","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 01:00:38","499.99","2817943.6400001855","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 07:47:54","399.992","2818343.6320001855","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 12:04:18","449.99100000000004","2818793.6230001855","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 14:18:14","499.99","2819293.6130001857","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 18:27:13","449.99100000000004","2819743.6040001856","Lemon 2013"
"Lemon","2013","scooter","2018-07-23 20:22:20","499.99","2820243.594000186","Lemon 2013"
"Lemon","2013","scooter","2018-07-24 10:28:54","499.99","2820743.584000186","Lemon 2013"
"Lemon","2013","scooter","2018-07-24 20:07:13","499.99","2821243.5740001863","Lemon 2013"
"Lemon","2013","scooter","2018-07-24 21:25:22","399.992","2821643.5660001864","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 00:05:47","449.99100000000004","2822093.5570001863","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 02:00:03","449.99100000000004","2822543.548000186","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 07:20:39","499.99","2823043.5380001864","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 11:24:01","499.99","2823543.5280001867","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 14:26:55","499.99","2824043.518000187","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 18:52:05","499.99","2824543.508000187","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 19:05:56","499.99","2825043.4980001873","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 20:37:03","499.99","2825543.4880001876","Lemon 2013"
"Lemon","2013","scooter","2018-07-25 20:43:39","449.99100000000004","2825993.4790001875","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 00:45:07","499.99","2826493.4690001877","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 08:51:57","399.992","2826893.461000188","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 13:59:12","499.99","2827393.451000188","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 22:37:57","449.99100000000004","2827843.442000188","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 23:14:42","499.99","2828343.432000188","Lemon 2013"
"Lemon","2013","scooter","2018-07-26 23:23:40","399.992","2828743.4240001882","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 02:00:58","499.99","2829243.4140001885","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 02:05:30","499.99","2829743.4040001887","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 04:02:05","499.99","2830243.394000189","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 04:43:07","499.99","2830743.384000189","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 06:39:54","499.99","2831243.3740001894","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 10:14:52","399.992","2831643.3660001894","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 11:11:49","499.99","2832143.3560001897","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 14:54:50","499.99","2832643.34600019","Lemon 2013"
"Lemon","2013","scooter","2018-07-27 22:45:19","499.99","2833143.33600019","Lemon 2013"
"Lemon","2013","scooter","2018-07-28 09:35:32","499.99","2833643.3260001903","Lemon 2013"
"Lemon","2013","scooter","2018-07-28 10:58:25","449.99100000000004","2834093.3170001903","Lemon 2013"
"Lemon","2013","scooter","2018-07-28 18:34:00","499.99","2834593.3070001905","Lemon 2013"
"Lemon","2013","scooter","2018-07-28 21:04:52","499.99","2835093.2970001907","Lemon 2013"
"Lemon","2013","scooter","2018-07-29 00:53:15","499.99","2835593.287000191","Lemon 2013"
"Lemon","2013","scooter","2018-07-29 03:39:47","499.99","2836093.277000191","Lemon 2013"
"Lemon","2013","scooter","2018-07-29 14:40:03","499.99","2836593.2670001914","Lemon 2013"
"Lemon","2013","scooter","2018-07-29 18:36:04","399.992","2836993.2590001915","Lemon 2013"
"Lemon","2013","scooter","2018-07-29 22:46:43","499.99","2837493.2490001917","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 00:26:41","499.99","2837993.239000192","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 02:09:55","449.99100000000004","2838443.230000192","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 14:38:33","499.99","2838943.220000192","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 16:01:24","499.99","2839443.2100001923","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 17:12:45","449.99100000000004","2839893.201000192","Lemon 2013"
"Lemon","2013","scooter","2018-07-30 20:27:42","499.99","2840393.1910001924","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 00:24:53","499.99","2840893.1810001926","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 01:39:10","499.99","2841393.171000193","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 09:07:23","499.99","2841893.161000193","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 12:03:44","449.99100000000004","2842343.152000193","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 22:48:54","499.99","2842843.1420001932","Lemon 2013"
"Lemon","2013","scooter","2018-07-31 23:18:06","449.99100000000004","2843293.133000193","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 07:17:04","499.99","2843793.1230001934","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 08:48:51","399.992","2844193.1150001935","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 09:42:03","499.99","2844693.1050001937","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 09:43:30","399.992","2845093.097000194","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 18:50:13","499.99","2845593.087000194","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 18:50:55","399.992","2845993.079000194","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 20:44:09","449.99100000000004","2846443.070000194","Lemon 2013"
"Lemon","2013","scooter","2018-08-01 22:15:59","499.99","2846943.0600001942","Lemon 2013"
"Lemon","2013","scooter","2018-08-02 13:06:57","399.992","2847343.0520001943","Lemon 2013"
"Lemon","2013","scooter","2018-08-02 15:59:52","499.99","2847843.0420001945","Lemon 2013"
"Lemon","2013","scooter","2018-08-02 18:27:57","499.99","2848343.032000195","Lemon 2013"
"Lemon","2013","scooter","2018-08-02 22:18:00","499.99","2848843.022000195","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 00:52:15","499.99","2849343.012000195","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 02:06:04","499.99","2849843.0020001954","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 07:38:26","449.99100000000004","2850292.9930001954","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 16:55:25","499.99","2850792.9830001956","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 22:02:24","399.992","2851192.9750001957","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 23:10:43","499.99","2851692.965000196","Lemon 2013"
"Lemon","2013","scooter","2018-08-03 23:58:04","499.99","2852192.955000196","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 02:40:46","399.992","2852592.947000196","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 04:20:13","499.99","2853092.9370001964","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 07:56:03","449.99100000000004","2853542.9280001963","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 09:17:15","499.99","2854042.9180001966","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 09:42:42","449.99100000000004","2854492.9090001965","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 12:24:06","499.99","2854992.8990001967","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 13:06:17","499.99","2855492.889000197","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 14:38:39","449.99100000000004","2855942.880000197","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 15:52:56","399.992","2856342.872000197","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 22:39:48","449.99100000000004","2856792.863000197","Lemon 2013"
"Lemon","2013","scooter","2018-08-04 23:36:22","499.99","2857292.853000197","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 01:30:56","499.99","2857792.8430001973","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 10:51:19","499.99","2858292.8330001975","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 12:19:30","449.99100000000004","2858742.8240001975","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 13:13:48","449.99100000000004","2859192.8150001974","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 21:54:14","499.99","2859692.8050001976","Lemon 2013"
"Lemon","2013","scooter","2018-08-05 22:51:31","499.99","2860192.795000198","Lemon 2013"
"Lemon","2013","scooter","2018-08-06 12:57:53","449.99100000000004","2860642.7860001978","Lemon 2013"
"Lemon","2013","scooter","2018-08-06 14:17:48","449.99100000000004","2861092.7770001977","Lemon 2013"
"Lemon","2013","scooter","2018-08-06 17:17:01","399.992","2861492.7690001978","Lemon 2013"
"Lemon","2013","scooter","2018-08-06 21:34:21","499.99","2861992.759000198","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 00:22:10","499.99","2862492.749000198","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 02:50:56","499.99","2862992.7390001984","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 05:40:24","499.99","2863492.7290001987","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 07:43:50","499.99","2863992.719000199","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 09:04:39","449.99100000000004","2864442.710000199","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 09:57:08","449.99100000000004","2864892.7010001987","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 12:27:14","399.992","2865292.693000199","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 15:59:12","499.99","2865792.683000199","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 19:05:22","499.99","2866292.6730001993","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 22:51:41","399.992","2866692.6650001993","Lemon 2013"
"Lemon","2013","scooter","2018-08-07 23:58:46","499.99","2867192.6550001996","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 02:20:49","499.99","2867692.6450002","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 04:53:22","449.99100000000004","2868142.6360001997","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 08:37:54","499.99","2868642.6260002","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 18:23:44","499.99","2869142.6160002","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 18:44:18","499.99","2869642.6060002004","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 22:05:42","499.99","2870142.5960002006","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 22:10:03","399.992","2870542.5880002007","Lemon 2013"
"Lemon","2013","scooter","2018-08-08 22:45:14","499.99","2871042.578000201","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 00:36:07","449.99100000000004","2871492.569000201","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 07:56:43","499.99","2871992.559000201","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 08:59:55","499.99","2872492.5490002013","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 11:22:53","499.99","2872992.5390002015","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 11:30:36","499.99","2873492.5290002017","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 14:08:31","499.99","2873992.519000202","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 16:10:54","499.99","2874492.509000202","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 19:39:08","499.99","2874992.4990002024","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 22:16:23","499.99","2875492.4890002026","Lemon 2013"
"Lemon","2013","scooter","2018-08-09 23:05:23","499.99","2875992.479000203","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 00:47:58","499.99","2876492.469000203","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 06:59:46","399.992","2876892.461000203","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 10:23:04","499.99","2877392.4510002034","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 15:11:23","499.99","2877892.4410002036","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 18:20:21","499.99","2878392.431000204","Lemon 2013"
"Lemon","2013","scooter","2018-08-10 22:19:50","449.99100000000004","2878842.4220002037","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 00:11:40","399.992","2879242.414000204","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 07:19:36","499.99","2879742.404000204","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 09:06:06","499.99","2880242.3940002043","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 12:21:33","399.992","2880642.3860002044","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 12:49:02","499.99","2881142.3760002046","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 15:04:36","499.99","2881642.366000205","Lemon 2013"
"Lemon","2013","scooter","2018-08-11 19:09:13","449.99100000000004","2882092.3570002047","Lemon 2013"
"Lemon","2013","scooter","2018-08-12 07:02:40","499.99","2882592.347000205","Lemon 2013"
"Lemon","2013","scooter","2018-08-12 11:12:37","499.99","2883092.337000205","Lemon 2013"
"Lemon","2013","scooter","2018-08-12 20:18:53","449.99100000000004","2883542.328000205","Lemon 2013"
"Lemon","2013","scooter","2018-08-12 20:46:00","499.99","2884042.3180002053","Lemon 2013"
"Lemon","2013","scooter","2018-08-12 21:34:16","499.99","2884542.3080002056","Lemon 2013"
"Lemon","2013","scooter","2018-08-13 01:40:27","499.99","2885042.298000206","Lemon 2013"
"Lemon","2013","scooter","2018-08-13 02:10:20","399.992","2885442.290000206","Lemon 2013"
